Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3238,120,25,150,0,453,226,202,113,3008,2,33,2
2440,7,12,67,-9,1350,246,224,156,2088,4,16,2
2811,312,15,324,22,910,130,157,180,1766,4,10,1
3067,124,18,362,118,1680,204,235,106,1874,2,29,2
3198,303,10,301,93,180,191,225,167,2283,3,29,1
2314,112,10,798,227,1480,231,225,131,2313,4,2,6
2660,332,25,370,50,1356,190,214,144,1572,1,29,2
3008,346,21,0,0,1133,215,186,149,440,3,38,1
3128,133,10,268,42,2195,233,235,104,5141,3,33,1
3141,33,10,182,56,1084,227,223,116,1499,3,33,1
2904,195,17,185,93,3682,164,244,22,7641,1,39,2
2991,112,21,514,17,3438,253,207,109,759,3,23,2
2209,90,16,136,31,632,257,237,120,1872,4,38,6
3317,146,19,342,58,1300,208,228,164,2207,2,22,2
3170,39,19,2160,130,1182,221,224,129,2565,1,31,2
3201,28,21,211,134,1428,172,216,186,1996,1,33,1
3213,162,20,248,192,1422,211,173,180,4407,3,33,1
2995,349,15,615,116,2112,153,228,167,2031,1,23,2
3178,42,27,412,85,5643,188,249,181,2833,1,29,2
3215,169,0,234,61,1267,192,222,187,1826,2,22,1
2946,351,13,341,17,1380,207,239,112,1180,3,40,1
2311,6,13,195,14,170,228,226,115,791,4,10,3
2182,381,15,444,55,1060,192,223,184,2429,4,10,3
3148,318,23,120,11,2366,195,182,143,1174,1,29,1
3209,119,16,162,172,5507,234,217,125,2763,3,32,1
2215,135,21,150,16,5753,235,214,121,1297,4,10,1
2213,21,11,570,25,282,230,223,115,948,4,3,4
3251,34,16,30,23,1484,216,236,158,2379,2,33,1
3112,71,15,150,42,994,226,223,158,1789,1,29,2
2736,200,16,671,162,6711,228,229,119,4677,3,38,1
2254,39,14,127,19,1804,204,234,136,1486,4,10,7
2318,21,4,218,40,5451,217,235,179,4415,4,5,3
3158,86,15,175,251,2127,229,230,190,1012,2,10,2
2371,144,10,432,130,3306,237,224,130,2054,4,6,3
3391,39,12,491,202,845,195,228,161,2772,4,12,2
3252,335,11,30,3,262,219,219,133,3000,2,33,1
3309,282,15,500,21,5116,219,213,146,2429,3,33,2
2623,109,26,60,-2,5635,226,226,110,1346,1,29,1
2976,12,22,277,25,566,232,173,147,3823,4,10,1
2415,202,16,1131,51,1411,192,221,192,1442,4,1,3
2600,171,18,164,76,1429,226,242,129,1344,1,12,2
3262,22,12,67,47,1325,216,207,156,1126,3,24,2
2943,172,26,128,12,454,242,242,131,1751,3,30,1
2446,34,7,30,2,3010,205,227,171,4933,4,10,3
2576,236,36,311,12,3410,195,197,128,1722,1,39,1
2906,31,23,330,106,6729,175,195,142,998,1,29,2
3114,150,15,108,30,1529,160,234,143,3167,1,10,3
3075,136,11,170,19,1647,232,231,162,1378,2,39,1
3129,228,15,170,92,4940,166,235,192,2137,1,13,2
2256,180,15,510,57,1466,205,225,170,954,4,10,3
3067,15,15,312,129,1127,217,222,144,1197,1,34,2
2233,188,19,587,210,637,242,227,127,1804,4,6,3
3113,100,16,30,3,1562,224,224,133,2251,1,38,2
2535,222,42,42,50,3345,239,229,81,2790,1,39,1
3203,309,25,150,131,2679,139,175,172,2950,3,29,1
3056,171,13,297,30,937,230,231,119,2721,3,23,1
2248,64,34,108,18,4682,229,225,128,644,4,40,3
2077,319,33,297,-15,3600,197,245,195,2399,1,29,2
2275,158,15,462,113,2334,241,226,129,2549,4,10,2
2470,189,19,435,0,2490,194,225,180,1430,4,13,2
2332,170,16,120,15,1007,174,216,200,1269,4,10,6
2535,138,14,495,35,1134,228,227,152,681,3,1,2
2386,387,7,108,51,6074,236,240,102,2082,4,40,1
3240,304,10,60,59,1422,196,232,170,2485,2,22,1
2332,119,14,300,86,4073,228,198,133,1363,4,10,2
2368,1,22,177,57,403,218,201,131,1176,4,10,2
3266,142,10,30,16,810,249,226,107,1943,1,23,2
3273,309,23,337,47,6492,188,213,167,1118,2,10,2
3226,161,15,212,-23,1450,228,251,152,2360,3,31,1
3198,37,17,208,38,5243,242,214,145,1176,2,23,2
3218,142,14,420,20,300,219,234,132,1068,2,32,1
2908,161,29,595,123,2235,199,234,18,1136,2,14,1
3164,346,18,370,184,1040,206,229,158,2178,2,10,2
3247,114,14,339,86,1716,231,217,129,2564,2,23,1
3229,291,14,314,21,1467,122,220,177,1471,2,23,1
2278,165,23,488,161,1161,152,223,19,1004,4,5,3
3342,335,15,124,116,239,213,222,178,2215,2,23,1
2828,38,19,382,226,1809,154,216,158,3430,1,29,1
2241,145,14,150,106,3331,242,215,115,1090,4,10,6
3366,111,31,500,111,5263,217,224,130,2148,1,32,2
2835,313,11,437,13,657,206,203,121,1651,1,29,2
3253,136,30,120,49,2288,153,182,203,1456,3,30,2
3150,125,13,268,31,2186,221,248,138,745,1,22,2
2304,240,10,127,0,3731,238,231,104,1738,3,38,1
3322,313,15,1131,199,4231,216,215,144,1108,2,12,2
3313,17,13,216,153,1890,211,228,147,2553,1,29,2
3135,54,14,424,126,1729,234,223,115,1616,1,29,3
2895,320,13,231,161,3436,201,226,165,761,3,32,2
2348,312,25,339,174,1529,141,208,186,1859,1,30,2
2932,87,26,216,29,6268,258,216,72,653,3,39,1
3102,326,17,170,28,1230,236,213,137,1637,2,38,2
2507,216,23,641,119,5532,166,203,184,2501,4,1,3
2407,147,28,127,104,762,150,197,222,2784,4,2,2
3248,335,20,676,107,550,162,201,177,1041,2,24,1
3090,138,2,615,45,540,217,233,171,1007,2,23,2
3285,359,32,90,45,5344,209,145,131,3012,2,23,1
3128,363,12,168,27,673,216,238,158,636,1,23,2
3311,294,11,632,104,1118,208,233,188,1406,2,24,2
3072,63,19,150,85,1034,223,216,118,1177,3,10,2
3136,314,17,487,163,2417,198,215,171,2965,3,11,2
2975,11,21,515,87,1856,200,214,175,3441,1,12,2
3286,42,12,150,10,1506,218,215,133,4278,4,6,3
3203,312,11,90,11,668,216,225,130,1343,1,32,1
2246,309,26,572,58,1209,197,194,159,1390,4,10,6
3515,241,10,30,35,189,185,215,150,2734,2,24,1
3289,145,3,191,23,442,198,226,159,1363,2,33,1
3145,253,15,187,15,1503,184,231,218,1086,2,23,1
3210,291,4,108,16,950,225,239,137,1771,1,29,2
4040,243,29,170,31,1052,115,221,144,551,2,10,6
3482,39,15,95,36,2628,254,225,61,2011,3,31,2
2387,326,27,108,50,1540,158,198,233,2532,2,23,1
2297,105,11,353,125,2180,196,219,175,518,4,6,3
3040,127,14,272,35,1271,231,228,111,1394,3,13,2
2913,55,16,361,113,641,233,222,128,1806,1,16,1
2848,22,21,307,59,1181,157,239,212,1167,1,32,2
3071,84,9,248,124,1672,233,221,144,1054,1,23,1
3145,315,13,638,84,4098,235,223,122,892,3,23,2
3203,172,13,442,109,1118,206,234,145,1721,3,11,2
2176,36,25,42,5,991,200,254,155,1596,4,10,3
2898,315,17,412,161,1840,214,212,127,928,1,22,1
3150,331,8,170,-3,1242,194,244,194,1820,3,32,1
2345,85,10,30,62,456,216,235,118,940,4,6,2
3228,331,12,150,87,1360,215,248,143,1370,2,32,1
2719,359,25,482,164,1256,136,177,214,1045,1,22,2
2958,164,20,120,12,2110,242,238,116,2009,1,23,2
3225,217,20,67,-8,4347,206,221,163,1506,3,22,2
2949,253,13,601,145,2101,197,240,159,2357,3,4,6
3361,25,11,60,8,1180,207,228,116,1656,2,23,2
2981,104,13,210,52,450,233,222,110,1390,1,29,2
2459,49,12,582,35,361,212,202,102,1250,4,6,3
3018,61,17,334,92,4516,222,231,138,1233,1,10,3
3104,151,16,481,-47,485,164,241,195,762,1,29,7
3160,133,15,0,0,773,248,218,141,1008,1,22,2
2133,101,15,170,-1,1964,217,249,123,4383,4,10,6
3039,295,23,110,21,656,184,235,162,2538,1,29,2
3182,113,15,127,26,1740,228,211,142,376,1,29,2
3149,127,14,118,69,1820,205,215,172,1384,2,22,1
3059,64,11,30,3,3480,214,212,128,2122,1,22,7
2345,115,16,218,24,660,219,229,131,702,4,10,6
2729,190,12,269,24,3266,211,219,130,4727,1,30,1
2891,46,11,359,31,3736,215,231,157,296,1,10,2
3351,100,11,309,74,831,241,221,116,1592,3,10,1
2957,349,25,162,26,1114,192,203,187,764,1,22,1
3274,207,10,322,114,1128,226,223,123,697,2,22,6
3145,54,11,30,28,654,218,220,136,1675,1,22,2
2229,172,29,42,12,1843,203,228,193,890,4,12,2
2322,184,12,127,10,1084,216,236,143,1682,4,30,1
3061,133,13,0,0,713,211,215,19,990,1,23,1
2655,316,24,601,152,1275,185,228,150,1137,1,29,2
2140,345,15,268,34,1891,199,218,183,1966,1,20,2
2217,186,13,85,21,1105,235,223,141,1890,4,10,2
2985,313,36,530,46,1542,183,197,160,2368,3,23,3
3111,155,15,424,17,339,193,224,168,2555,2,33,1
3015,188,15,150,34,1042,215,225,159,825,2,23,1
2916,51,15,150,12,3650,221,226,116,1851,1,29,2
3118,284,16,266,10,1558,203,218,167,1797,3,35,2
2519,114,25,619,142,761,247,205,148,5438,4,10,3
3215,115,21,229,50,417,186,248,140,2562,1,23,2
3327,39,12,108,77,2364,189,222,171,1222,2,19,1
2972,53,28,511,45,576,221,224,66,1371,1,25,1
3170,96,14,193,16,1167,248,234,115,784,1,29,1
3044,76,14,365,111,4469,224,176,106,1550,3,33,2
3092,87,26,611,104,1488,256,209,62,1407,1,29,2
2891,233,3,150,28,666,166,242,183,1415,1,23,2
3029,200,11,674,172,1246,228,219,170,5148,1,23,2
3147,119,13,391,33,770,237,234,145,2030,3,1,3
3170,12,13,170,36,1118,220,226,101,1750,4,10,2
3088,265,6,30,42,1373,221,254,150,1052,1,26,1
2475,315,31,258,41,1374,211,166,149,1677,4,10,2
2546,11,16,162,37,1540,238,231,152,1487,3,29,2
3219,312,12,30,25,2450,232,226,153,1646,2,23,2
3219,299,13,185,27,554,162,221,190,1223,1,30,2
3056,341,16,217,14,1719,126,221,183,869,3,11,2
2122,182,16,360,5,640,206,223,106,2359,4,13,6
3027,191,20,674,121,855,247,231,113,2397,1,22,1
2947,315,15,190,23,1279,201,212,162,1631,1,29,1
2308,196,33,551,18,182,205,244,196,2222,4,2,3
3119,22,12,42,7,2384,153,225,197,1577,1,22,1
3211,329,12,0,0,1826,226,229,124,1105,1,28,1
2973,288,17,97,128,1761,215,246,165,1532,1,22,2
3060,217,28,120,62,1370,172,222,162,6240,3,28,2
3012,164,15,218,10,619,219,234,153,5050,1,29,1
3189,112,12,691,242,5184,195,236,178,1843,2,29,1
3228,301,43,190,3,1286,193,217,180,1194,3,22,2
2135,54,14,30,28,1548,220,224,118,1874,4,10,2
2399,233,15,60,53,545,18,208,197,1000,4,4,3
2175,335,22,30,15,883,184,217,177,1252,4,10,6
3202,44,17,367,34,1530,229,221,120,1407,1,29,2
3094,16,6,134,28,1624,234,225,101,1042,1,29,1
2914,208,14,437,90,1111,217,206,152,1016,1,29,1
3252,241,14,30,23,1354,254,223,100,1100,2,29,1
3300,55,16,216,30,4171,226,242,126,1077,2,33,2
2412,328,15,150,286,4072,133,216,127,6485,4,2,1
3143,294,23,436,216,3009,189,198,193,2653,1,30,2
3132,313,10,190,171,1571,202,218,165,1960,2,10,1
3206,154,22,30,11,1526,179,194,197,3615,3,10,3
3036,295,11,128,55,1704,196,237,186,3471,3,40,7
3241,37,17,487,180,999,198,242,182,2098,1,32,2
3217,14,12,542,195,1462,244,235,96,4530,1,23,2
2955,151,12,339,50,1768,238,231,117,1471,1,29,1
3353,291,19,42,38,1807,213,223,213,1149,2,33,1
2062,193,19,268,15,3946,213,228,140,1272,4,10,3
2964,318,23,150,57,2329,162,236,192,1054,3,32,2
3011,12,31,30,3,1076,199,237,124,1137,4,12,6
3078,151,12,65,44,643,223,237,133,554,3,23,1
2963,321,13,390,-49,2408,186,225,138,1178,3,32,2
3361,291,27,453,33,1285,246,246,110,2145,1,29,1
3275,238,12,180,-17,4430,207,226,178,1996,2,22,2
2227,14,9,213,90,922,228,235,124,846,4,10,3
2329,31,23,150,68,307,200,155,119,1245,4,10,7
2778,194,5,420,41,673,231,211,104,867,1,17,2
2407,369,17,60,24,720,185,223,199,1151,4,10,2
3134,124,13,310,22,1084,231,200,116,2518,1,10,3
3114,154,27,67,0,1512,241,243,97,1136,1,29,2
2112,49,13,215,15,4170,214,221,142,1237,4,10,3
3014,74,15,79,42,999,229,213,72,1326,2,11,2
3281,265,15,456,107,1254,216,236,160,1919,1,29,2
3391,126,6,124,15,1080,220,228,151,1658,2,22,2
3318,147,18,278,102,5222,197,230,222,1153,1,29,1
2833,21,11,308,111,2354,225,227,114,552,1,22,2
3141,75,21,719,70,1324,221,165,144,1115,2,32,1
3108,109,30,288,83,1249,213,224,130,278,2,23,1
3387,5,13,108,30,1248,221,235,140,1860,4,10,6
2000,100,8,30,27,757,230,218,61,439,4,6,6
2880,192,25,192,248,4921,223,248,143,719,1,10,2
3163,63,11,30,6,840,222,208,159,1377,1,30,1
3028,22,5,218,34,3641,175,222,171,3293,1,25,2
2813,286,25,805,165,582,164,234,193,1845,1,38,2
3174,13,29,150,108,3897,240,184,136,2379,1,29,1
3078,196,13,410,42,2017,221,214,164,1280,2,24,2
3184,226,26,150,16,5930,185,211,186,1819,1,13,2
3182,115,28,67,16,480,236,208,147,1217,3,32,2
3143,21,10,150,11,2995,204,216,151,607,3,29,2
2189,65,6,201,18,917,225,227,119,664,4,3,1
3228,312,10,285,225,1166,214,228,152,2300,1,24,1
3285,161,16,360,83,1367,235,226,188,1237,2,32,2
2205,344,35,264,81,1028,156,196,150,1587,4,10,6
3143,69,35,1250,114,2517,229,159,121,640,3,33,2
2186,185,29,202,108,1870,167,228,212,731,4,10,3
3119,241,8,850,200,2149,233,218,124,2752,3,33,1
2397,38,6,525,17,1195,204,216,142,2917,4,10,3
2512,51,13,67,6,1068,225,214,164,1185,1,29,2
3334,335,14,459,46,3813,183,212,194,1636,1,29,1
2645,132,25,127,118,972,150,199,151,716,3,29,2
2957,99,10,291,36,2131,234,237,129,1114,3,24,1
3175,41,16,190,57,3014,216,205,157,6157,2,31,1
3157,296,28,42,113,3877,165,214,202,3371,1,23,2
3115,52,17,162,30,875,221,234,153,1874,1,10,3
3135,101,22,241,86,910,236,203,110,5089,3,13,6
3062,259,19,391,66,1028,184,227,103,1266,1,29,2
2327,107,18,277,24,3120,231,221,148,851,4,6,3
3221,116,19,201,12,2232,221,228,123,1041,3,13,2
3113,141,29,342,12,1173,247,231,135,3080,2,22,1
3256,348,25,451,27,1163,201,201,165,3001,1,23,2
3137,18,13,661,86,2374,243,228,98,1731,1,23,1
2953,164,23,373,80,4888,208,210,141,3958,1,24,2
3097,55,19,95,25,932,226,219,133,4078,2,22,1
2377,94,38,67,208,5641,208,220,169,958,4,10,2
3150,309,10,42,1,2910,202,220,116,2439,1,23,1
3140,103,22,30,50,1507,220,253,149,2300,3,23,2
2982,330,17,108,24,1879,203,255,151,1513,1,12,2
2907,162,14,390,27,685,244,217,101,653,1,29,2
3155,327,6,133,17,2182,206,243,197,5581,1,29,2
2929,195,6,108,23,4110,238,225,132,3561,3,33,1
3068,144,5,331,42,1140,216,223,133,1172,1,29,2
3247,58,19,369,41,1180,226,215,164,1236,1,13,2
2229,164,11,30,27,1406,238,222,116,2346,4,10,6
2004,92,22,267,50,4900,182,223,220,3543,1,21,1
3326,312,18,295,11,908,189,226,149,2710,1,28,1
3012,296,28,484,173,1270,169,216,212,3069,1,29,2
3213,325,29,190,138,700,116,219,172,1434,2,23,1
3254,334,22,633,173,5208,191,202,150,1364,2,23,2
3117,132,10,200,67,1757,239,232,174,3208,3,10,2
3349,120,13,127,118,1400,225,224,145,2150,3,29,1
3200,254,28,127,117,1339,226,237,123,3697,1,33,2
2441,100,6,130,8,467,213,236,145,1820,4,12,6
2456,258,18,30,4,1118,144,237,201,451,1,10,2
3121,151,12,30,15,1550,221,226,153,3312,2,23,2
3415,37,31,127,18,1105,183,185,198,935,1,19,1
3252,170,19,108,72,1150,200,228,129,1937,3,32,2
3261,212,12,312,288,1630,248,236,161,2472,3,23,3
3162,340,15,162,18,3444,216,234,146,4754,2,24,2
3224,155,14,829,216,2464,182,224,197,2718,1,29,1
2207,128,13,145,16,1040,226,219,117,3640,4,6,3
3142,174,11,150,90,1883,211,236,132,1530,3,38,1
3161,208,10,90,103,1006,197,236,192,820,3,33,2
3145,250,18,300,-42,531,182,211,176,531,4,6,3
3216,19,14,42,32,2490,168,233,136,1732,2,22,1
3292,50,14,300,101,2080,234,243,167,1016,1,23,2
2375,342,22,192,60,1355,184,236,215,1904,1,29,1
2213,64,12,30,18,1463,222,228,144,3021,4,10,3
2981,319,11,138,41,1052,198,228,193,1621,3,33,2
2811,349,13,213,25,1533,212,226,147,1512,2,22,1
3144,12,13,47,5,2188,237,227,119,1496,3,25,2
2290,105,13,150,20,1109,202,206,150,1504,4,7,3
2272,343,36,425,177,824,203,228,154,1874,1,29,22
3127,97,1,160,18,2281,223,221,101,1205,1,38,2
3093,293,18,124,43,1850,183,258,19,3211,2,23,2
3133,13,6,573,192,1831,235,236,126,2880,1,29,2
3342,244,8,70,3,7717,218,240,157,2725,2,23,2
2281,252,17,301,55,1235,199,221,146,1775,4,10,3
3345,252,20,407,19,2526,188,225,173,1978,1,29,2
3201,174,11,249,63,1098,213,229,125,904,1,29,2
3227,159,18,30,3,2247,247,221,101,3506,2,33,1
3209,328,29,330,24,3130,182,220,180,1242,1,29,1
3249,69,13,302,147,1828,211,243,128,6585,3,33,2
3254,134,5,318,162,1537,236,233,111,916,2,23,2
2344,132,46,856,-14,1171,219,225,141,2132,4,10,6
3248,62,16,210,20,1026,229,229,130,1152,1,29,2
3133,173,10,278,28,3313,238,231,131,893,3,23,1
2334,334,17,288,93,2106,192,226,194,1592,4,10,3
3230,107,15,95,31,775,224,236,157,2688,2,32,2
2177,105,15,662,39,1434,177,235,154,1269,4,10,6
2158,93,14,639,37,940,234,175,123,5119,4,6,1
2147,267,6,461,138,1708,165,231,192,1538,4,6,3
3238,36,26,1167,215,2190,197,229,219,1252,2,24,1
3015,259,12,397,182,1387,201,217,207,2405,3,10,2
2689,212,13,233,169,727,225,234,159,1312,1,29,2
3376,19,15,230,3,437,213,207,142,1983,2,23,1
3333,293,17,427,32,560,213,196,155,1086,2,23,1
3260,39,5,30,10,2652,201,230,164,1095,3,33,1
3281,311,11,728,316,3534,185,244,160,1067,1,31,1
2944,66,9,342,18,675,220,234,137,5156,1,29,2
3155,56,31,448,16,1873,222,163,16,2080,2,22,1
3241,341,12,42,23,957,208,222,144,2327,1,29,3
2342,168,15,150,124,1135,228,236,159,4992,4,1,3
3193,336,16,212,0,1810,217,249,158,912,3,22,1
2645,133,17,197,164,1054,213,220,101,1158,3,10,8
2442,74,6,390,37,2250,237,219,161,1196,3,34,2
2313,331,15,127,20,318,208,226,164,1018,4,10,5
2923,326,15,95,8,860,183,223,193,1221,1,32,1
2605,55,34,319,16,510,235,201,90,1559,1,29,1
3145,232,12,150,15,780,201,246,160,831,4,10,1
2797,176,19,95,21,1339,224,218,118,677,4,13,6
3324,124,19,248,34,1384,249,214,101,2885,2,23,2
2333,137,9,30,2,1782,222,234,135,2315,4,10,3
3117,191,9,110,-21,3352,219,222,140,1558,1,22,2
3296,204,11,42,-2,7984,208,246,164,3464,1,29,1
3160,161,18,212,265,670,221,226,107,920,2,23,2
3412,345,15,30,0,2123,215,214,170,1164,2,29,1
3283,41,12,210,124,1401,228,220,109,5592,2,24,1
2332,387,4,30,13,648,201,194,160,1351,3,23,2
2776,147,29,30,18,1010,235,159,122,443,3,10,3
3228,347,17,283,75,6633,208,228,141,838,4,6,3
2213,77,11,108,120,1650,248,217,119,1025,4,10,6
3171,347,18,30,3,2447,229,216,127,1572,1,33,1
3424,141,12,391,37,4175,214,216,151,1294,3,37,2
2998,147,28,834,168,1034,233,216,119,871,1,29,1
3187,304,10,30,12,2401,220,214,119,4364,2,24,1
2933,100,13,140,11,3482,203,187,111,2771,3,32,2
3262,131,31,428,164,3949,218,225,146,3457,3,33,2
2378,55,19,1101,22,2250,235,225,148,1706,4,10,3
3317,204,16,108,121,1503,202,225,120,2744,3,10,2
3034,50,26,68,8,287,218,172,109,1274,1,23,2
2056,110,20,450,123,0,238,150,96,948,4,6,3
3118,301,16,150,0,1500,201,239,165,903,2,10,2
2330,335,20,192,124,1202,194,233,158,1502,4,10,2
3433,177,17,301,133,5785,227,252,125,2577,2,23,2
2120,39,11,251,90,1557,211,225,160,830,4,10,2
3112,344,13,242,169,597,192,233,200,912,1,10,2
3075,74,4,134,75,608,226,239,208,1863,1,10,2
2225,172,13,134,11,1373,253,213,135,212,4,8,3
3124,133,14,488,49,234,228,213,120,4296,2,38,2
2212,327,19,30,30,4772,195,229,178,1157,4,6,2
2914,27,14,60,2,1325,238,236,135,1897,3,30,2
2963,93,18,687,26,1129,238,225,141,4762,1,25,2
2147,194,14,95,11,1235,206,226,153,1049,4,10,3
3134,290,13,316,-22,1484,189,235,194,855,3,33,2
3012,96,13,372,90,219,234,215,150,1828,1,29,1
3099,135,14,850,123,1916,215,213,160,1572,3,33,1
3216,108,17,127,17,1313,142,225,174,1506,2,32,1
2650,72,18,192,33,1897,236,211,151,2495,4,40,2
3083,125,11,408,137,1127,234,223,110,1472,1,29,1
3117,317,12,424,24,2778,191,236,157,874,2,22,1
2976,215,16,150,47,2040,221,231,138,2163,1,29,2
2934,208,15,212,77,1103,239,225,120,1115,1,29,1
3415,104,15,185,9,1536,214,228,148,590,3,23,2
2528,34,25,416,41,2862,151,151,192,1721,1,24,2
3273,292,19,30,18,4930,214,233,130,1335,2,12,2
2472,11,15,218,21,1501,245,224,117,1876,1,29,1
3200,258,15,426,144,1160,200,225,196,277,1,29,2
3264,180,23,427,55,608,234,203,105,3615,1,12,1
2879,86,17,0,0,999,243,214,85,890,1,33,2
3218,109,6,331,96,1868,206,243,154,710,1,12,2
2884,204,10,755,171,717,191,215,152,1088,1,10,2
2338,176,17,153,103,2640,203,238,150,1151,4,4,3
3144,109,8,333,61,1080,226,239,159,1229,4,6,2
2337,115,14,30,42,2752,246,226,100,1653,4,10,3
3109,359,15,467,66,1340,216,214,169,307,1,29,1
2430,307,23,120,69,1335,180,185,190,1138,3,24,1
3192,65,24,252,-3,3067,226,204,130,2338,3,39,1
2206,5,16,310,76,2463,219,215,129,1516,4,100,2
2960,195,26,313,150,1290,216,242,104,1780,1,22,2
3067,304,27,337,106,1195,185,184,133,750,1,10,1
2262,297,5,287,64,628,228,234,105,484,4,40,2
2109,303,16,150,280,6552,203,225,175,1322,4,6,6
3388,269,29,175,75,2500,177,226,135,1411,2,29,2
3291,315,13,162,146,828,214,232,153,455,4,10,1
3088,187,35,30,22,750,144,194,232,1718,1,29,1
2775,23,15,150,60,853,233,232,114,1787,4,10,1
3029,131,14,42,26,1687,216,238,157,1834,1,24,1
3095,344,23,168,25,1271,184,225,175,2450,1,29,1
2324,24,35,162,76,2210,221,102,161,1274,4,6,3
3149,33,16,212,21,5302,232,229,119,1133,2,13,2
3129,132,28,108,35,1887,190,225,187,1306,2,32,2
2427,63,14,192,37,1636,239,211,131,800,4,10,3
3134,187,16,180,191,3220,157,244,190,1928,1,29,2
3101,244,22,285,21,2226,192,222,200,2147,2,32,2
3323,300,18,150,100,3328,196,227,19,4771,3,10,6
3207,132,11,0,0,2100,217,236,168,1950,1,13,2
3231,243,4,215,17,655,212,227,130,3044,2,24,1
3104,166,18,270,1,1820,205,238,190,2015,2,22,1
3471,126,11,301,102,3425,228,203,110,1648,2,40,1
2115,136,19,459,69,1640,225,214,83,891,4,10,3
3104,37,13,367,175,571,229,234,112,1125,2,22,1
2335,232,15,42,21,2024,145,227,152,3785,4,10,2
2839,323,31,30,17,1337,156,238,169,1083,1,10,1
2256,219,5,127,10,1079,237,231,113,1145,4,10,3
2977,174,11,488,-1,1247,238,249,143,2274,3,32,2
3372,2,11,699,251,1130,211,229,154,2088,2,32,1
3031,316,13,124,3,1438,206,231,177,1246,1,29,1
3215,31,14,152,169,2147,213,214,155,1634,2,22,2
3116,215,18,297,57,1203,246,229,113,2081,1,28,1
3172,16,19,180,225,1036,213,222,156,314,2,32,1
3224,144,13,204,30,1512,200,215,182,352,1,10,3
3310,67,18,372,21,973,233,198,148,2775,2,34,1
2333,60,14,425,113,1725,215,216,169,561,4,12,2
3231,204,6,30,16,1034,215,248,184,3091,3,32,1
2261,191,19,60,11,571,205,226,150,1771,4,12,2
2765,300,14,493,119,1108,188,221,170,3588,1,10,2
3230,93,15,330,97,293,234,209,102,1366,1,39,2
3280,321,10,30,7,2534,183,230,192,4521,1,30,2
2382,47,32,118,27,1020,208,214,142,652,1,10,2
3216,309,20,120,142,847,182,214,132,1428,1,29,1
2361,299,23,30,19,371,167,194,212,1505,4,3,6
3245,257,17,762,533,1253,186,240,186,2106,3,33,2
3053,112,29,844,18,2022,236,242,169,857,1,13,2
3284,175,13,510,221,1469,213,227,152,900,1,1,2
3205,54,1,524,150,1769,224,232,142,778,2,23,2
2530,131,11,236,55,3428,214,225,126,3021,1,29,2
3130,349,17,112,11,1883,187,220,208,2767,2,22,1
2190,54,17,408,109,888,217,221,148,3960,4,10,3
3150,131,20,120,13,1695,220,216,138,1113,4,10,2
3221,74,17,30,26,3924,227,216,108,1767,2,23,2
3104,311,9,352,91,3091,160,244,167,1762,3,13,2
3143,150,7,361,36,4477,221,235,140,1176,1,32,2
2813,132,12,242,125,1136,208,224,172,1338,4,10,2
2985,163,11,353,25,510,242,244,133,1011,1,38,2
3533,232,17,395,-144,2277,214,230,130,2042,2,33,1
3177,264,18,275,22,1319,222,236,140,5196,3,33,1
3187,213,8,170,-52,1601,204,222,170,1246,1,29,2
3257,195,25,150,182,1506,214,232,157,1148,3,33,1
2537,240,18,127,30,1235,190,221,197,1820,4,10,3
2931,112,17,174,95,1780,206,231,146,1421,1,29,1
3106,133,21,142,15,4450,244,213,193,1906,2,10,2
3128,235,10,295,61,1663,243,234,124,2623,2,40,1
3140,69,13,192,119,1284,239,224,152,1586,2,23,2
2194,349,21,2111,144,2122,164,211,180,1101,4,10,2
2936,135,16,295,49,1785,230,233,148,3426,1,16,2
2123,317,21,351,23,4468,197,209,198,2225,4,10,3
3248,170,9,128,35,6818,230,219,144,1448,3,23,1
3206,123,19,124,17,934,225,222,151,2933,1,22,2
3126,334,18,152,33,247,208,215,174,2904,1,29,1
2829,175,17,230,87,3519,220,223,104,1232,1,10,1
3183,251,15,175,25,6680,208,201,199,2148,1,23,2
2280,262,16,42,20,334,202,233,172,1121,4,10,2
3215,199,17,180,250,1865,205,241,169,1526,1,29,1
3068,75,13,324,29,2118,231,217,151,1007,4,10,2
3241,167,14,309,113,994,215,241,144,1086,1,10,6
2465,157,15,42,11,2763,206,227,199,1654,4,6,3
2744,159,9,397,15,2138,203,225,147,1260,1,29,1
3592,248,15,136,19,1715,218,233,150,1383,2,23,1
